date,n_assets,count_above_mp_raw,count_above_mp_ex_market,top_eig,second_eig,mp_edge
2018-08-09,25,3,2,2.82702605632234,2.52181571972715,1.72914713755506
2018-08-10,25,3,2,2.9041373937494,2.50881582826235,1.72914713755506
2018-08-13,25,3,2,2.93500480076157,2.49415330211342,1.72914713755506
2018-08-14,25,3,2,2.94957114276459,2.48987595732783,1.72914713755506
2018-08-15,25,3,2,2.96088604985608,2.49872733570586,1.72914713755506
2018-08-16,25,3,2,2.97262343272352,2.49606383423586,1.72914713755506
2018-08-17,25,3,2,2.97323932128084,2.49919730706512,1.72914713755506
2018-08-20,25,3,2,2.94570303495846,2.51457092552696,1.72914713755506
2018-08-21,25,3,2,2.93576334201391,2.50088455057744,1.72914713755506
2018-08-22,25,3,2,2.94303269605489,2.49084545140394,1.72914713755506
2018-08-23,25,3,2,2.9537862358125,2.49263061301555,1.72914713755506
2018-08-24,25,3,2,2.96429895811442,2.48893589478976,1.72914713755506
2018-08-27,25,3,2,2.96651994661284,2.4855620819672,1.72914713755506
2018-08-28,25,3,2,2.99201089128686,2.48127729451282,1.72914713755506
2018-08-29,25,3,2,2.99749751702328,2.47184033305614,1.72914713755506
2018-08-30,25,3,2,3.01048965605919,2.47679778532328,1.72914713755506
2018-08-31,25,3,2,3.03009019618406,2.46768421523941,1.72914713755506
2018-09-03,25,3,2,3.02981708612155,2.46663537517801,1.72914713755506
2018-09-04,25,3,2,3.00024339688602,2.45892858038198,1.72914713755506
2018-09-05,25,3,2,2.98178629246547,2.44348081071083,1.72914713755506
2018-09-06,25,3,2,2.96386535450123,2.44516339918656,1.72914713755506
2018-09-07,25,3,2,2.96119136591952,2.43553216246339,1.72914713755506
2018-09-10,25,3,2,2.97239785745326,2.4309637666672,1.72914713755506
2018-09-11,25,3,2,2.97637506272618,2.42798356327974,1.72914713755506
2018-09-12,25,3,2,2.96400669660938,2.39973375867377,1.72914713755506
2018-09-13,25,3,2,2.96359572832907,2.41051287981,1.72914713755506
2018-09-14,25,3,2,2.96295517421034,2.407822882174,1.72914713755506
2018-09-17,25,3,2,2.93874004256068,2.39967167738997,1.72914713755506
2018-09-18,25,3,2,2.94078102291508,2.39926888007953,1.72914713755506
2018-09-19,25,3,2,2.94948018648352,2.431949414307,1.72914713755506
2018-09-20,25,3,2,2.97647637393685,2.42931143599525,1.72914713755506
2018-09-21,25,3,2,2.97580327119856,2.42675409521986,1.72914713755506
2018-09-24,25,3,2,2.97505098015128,2.42517763400786,1.72914713755506
2018-09-25,25,3,2,2.97572167634252,2.41325135546691,1.72914713755506
2018-09-26,25,3,2,2.96373008785037,2.40844405852644,1.72914713755506
2018-09-27,25,3,2,2.94560775231099,2.40354931697209,1.72914713755506
2018-09-28,25,3,2,2.93816781165733,2.38332128204773,1.72914713755506
2018-10-01,25,3,2,2.9346954286752,2.41197833908256,1.72914713755506
2018-10-02,25,3,2,2.97116571192925,2.39783804171759,1.72914713755506
2018-10-03,25,3,2,2.95612052535263,2.39249449506451,1.72914713755506
2018-10-04,25,3,2,2.94807442288157,2.40369073073527,1.72914713755506
2018-10-05,25,3,2,2.95543625215854,2.40049458268295,1.72914713755506
2018-10-08,25,3,2,2.97033350427044,2.38870023763227,1.72914713755506
2018-10-09,25,3,2,2.95861028901148,2.38063182054583,1.72914713755506
2018-10-10,25,3,2,3.00327902725022,2.36590962963213,1.72914713755506
2018-10-11,25,3,2,3.00345118012221,2.40692887555472,1.72914713755506
2018-10-12,25,3,2,3.04727300704142,2.39691857211499,1.72914713755506
2018-10-15,25,3,2,3.07843765079728,2.42495265111521,1.72914713755506
2018-10-16,25,3,2,3.07912951166404,2.45703040148949,1.72914713755506
2018-10-17,25,3,2,3.07107985481242,2.46560008560148,1.72914713755506
2018-10-18,25,3,2,3.1135001518817,2.43215571220472,1.72914713755506
2018-10-19,25,3,2,3.11520731111426,2.45149621438753,1.72914713755506
2018-10-22,25,3,2,3.11316942066993,2.43350140437729,1.72914713755506
2018-10-23,25,3,2,3.11373404925515,2.42328288013579,1.72914713755506
2018-10-24,25,3,2,3.12671653662301,2.41293576670651,1.72914713755506
2018-10-25,25,3,2,3.11551345865848,2.3818418585991,1.72914713755506
2018-10-26,25,3,2,3.08123692281608,2.40285758341136,1.72914713755506
2018-10-29,25,3,2,3.06877778253546,2.4466531646584,1.72914713755506
2018-10-30,25,3,2,3.04922941656337,2.48645109965013,1.72914713755506
2018-10-31,25,3,2,3.04966940201994,2.48434000225233,1.72914713755506
2018-11-01,25,3,2,3.09117876884993,2.48800961545843,1.72914713755506
2018-11-02,25,3,2,3.06871534995851,2.45622970873306,1.72914713755506
2018-11-05,25,3,2,3.05901065178985,2.47122457102869,1.72914713755506
2018-11-06,25,3,2,3.05268018232185,2.48947676576318,1.72914713755506
2018-11-07,25,3,2,3.06430980524175,2.48516849188842,1.72914713755506
2018-11-08,25,3,2,3.06477909766003,2.48601605966481,1.72914713755506
2018-11-09,25,3,2,3.05906377881222,2.49761439265536,1.72914713755506
2018-11-12,25,3,2,3.05515295915132,2.48972952837962,1.72914713755506
2018-11-13,25,3,2,3.07792017925186,2.48941013558219,1.72914713755506
2018-11-14,25,3,2,3.07380171277599,2.49882531589641,1.72914713755506
2018-11-15,25,3,2,3.06957312432048,2.49675736097227,1.72914713755506
2018-11-16,25,3,2,3.08016899828119,2.50034840787295,1.72914713755506
2018-11-19,25,3,2,3.08304308707232,2.49836289749413,1.72914713755506
2018-11-20,25,3,2,3.10573013597691,2.49436330178183,1.72914713755506
2018-11-21,25,3,2,3.10874952931862,2.47682098134932,1.72914713755506
2018-11-22,25,3,2,3.11340958808226,2.4801512084357,1.72914713755506
2018-11-23,25,3,2,3.12657725412472,2.47686166538629,1.72914713755506
2018-11-26,25,3,2,3.09312634903886,2.47753820139071,1.72914713755506
2018-11-27,25,3,2,3.09925314263206,2.46359361456594,1.72914713755506
2018-11-28,25,3,2,3.07421746757069,2.46655493763567,1.72914713755506
2018-11-29,25,3,2,3.07363708589323,2.47586243313402,1.72914713755506
2018-11-30,25,3,2,3.05679154964726,2.46372958085646,1.72914713755506
2018-12-03,25,3,2,3.06438150418969,2.46432239408039,1.72914713755506
2018-12-04,25,3,2,3.06666916972881,2.47233937008736,1.72914713755506
2018-12-05,25,3,2,3.07065067685511,2.47377213721829,1.72914713755506
2018-12-06,25,3,2,3.09330249821047,2.47677230842499,1.72914713755506
2018-12-07,25,3,2,3.08305520208271,2.46781683558107,1.72914713755506
2018-12-10,25,3,2,3.08642228829894,2.46389459301754,1.72914713755506
2018-12-11,25,3,2,3.07751895302416,2.46448676002737,1.72914713755506
2018-12-12,25,3,2,3.085435893707,2.461892517951,1.72914713755506
2018-12-13,25,3,2,3.08172512400848,2.46994961024876,1.72914713755506
2018-12-14,25,3,2,3.10971828841567,2.4582518311111,1.72914713755506
2018-12-17,25,3,2,3.11417179839339,2.47731974039888,1.72914713755506
2018-12-18,25,3,2,3.12674498651254,2.47998234998701,1.72914713755506
2018-12-19,25,3,2,3.10481077075404,2.45781273129644,1.72914713755506
2018-12-20,25,3,2,3.11696340002468,2.45635312320309,1.72914713755506
2018-12-21,25,3,2,3.13084621272754,2.46399026949079,1.72914713755506
2018-12-24,25,3,2,3.13034627726807,2.49678492951337,1.72914713755506
2018-12-25,25,3,2,3.13411588355439,2.49394406688341,1.72914713755506
2018-12-26,25,3,2,3.14837790656495,2.5061522512213,1.72914713755506
2018-12-27,25,3,2,3.13955737599363,2.50140527213035,1.72914713755506
2018-12-28,25,3,2,3.15279701075742,2.49734447514547,1.72914713755506
2018-12-31,25,3,2,3.15656414656242,2.50146449614225,1.72914713755506
2019-01-01,25,3,2,3.16061690500705,2.50696079136991,1.72914713755506
2019-01-02,25,3,2,3.14765000885485,2.49872763408335,1.72914713755506
2019-01-03,25,3,2,3.14620297909293,2.52000019895772,1.72914713755506
2019-01-04,25,3,2,3.16591352547615,2.51967372340713,1.72914713755506
2019-01-07,25,3,2,3.17101869892963,2.51822838965751,1.72914713755506
2019-01-08,25,3,2,3.17095071372332,2.51622019026607,1.72914713755506
2019-01-09,25,3,2,3.16644701742127,2.5170854387927,1.72914713755506
2019-01-10,25,3,2,3.16079532299876,2.54398046667568,1.72914713755506
2019-01-11,25,3,2,3.15915900367198,2.51962072851385,1.72914713755506
2019-01-14,25,3,2,3.16354889614286,2.52181857750285,1.72914713755506
2019-01-15,25,3,2,3.16134529752418,2.51789361156397,1.72914713755506
2019-01-16,25,3,2,3.16099059597389,2.51942421512442,1.72914713755506
2019-01-17,25,3,2,3.17393839187552,2.51600891026458,1.72914713755506
2019-01-18,25,3,2,3.18462254807627,2.50747778814975,1.72914713755506
2019-01-21,25,3,2,3.22599989015235,2.52714028879733,1.72914713755506
2019-01-22,25,3,2,3.23757785623545,2.53495797108379,1.72914713755506
2019-01-23,25,3,2,3.17475461714833,2.53473991077706,1.72914713755506
2019-01-24,25,3,2,3.1726754931187,2.54499990971775,1.72914713755506
2019-01-25,25,3,2,3.1766462886904,2.54879921361272,1.72914713755506
2019-01-28,25,3,2,3.15438321570213,2.5449116790099,1.72914713755506
2019-01-29,25,3,2,3.16431783619031,2.54297020439432,1.72914713755506
2019-01-30,25,3,2,3.16580492523578,2.5461724220905,1.72914713755506
2019-01-31,25,3,2,3.14261205092341,2.52468331352243,1.72914713755506
2019-02-01,25,3,2,3.11448388738268,2.52649788636708,1.72914713755506
2019-02-04,25,3,2,3.10973367115074,2.53198559473063,1.72914713755506
2019-02-05,25,3,2,3.11240959521299,2.52321981238439,1.72914713755506
2019-02-06,25,3,2,3.11148035409402,2.52179962435639,1.72914713755506
2019-02-07,25,3,2,3.12955979971852,2.52906685061635,1.72914713755506
2019-02-08,25,3,2,3.13288669547631,2.53279418025656,1.72914713755506
2019-02-11,25,3,2,3.12682573603811,2.54451073135688,1.72914713755506
2019-02-12,25,3,2,3.12774839591384,2.54271369467525,1.72914713755506
2019-02-13,25,3,2,3.10644219947391,2.54714255252089,1.72914713755506
2019-02-14,25,3,2,3.10356940651441,2.54645795274934,1.72914713755506
2019-02-15,25,3,2,3.13356532220679,2.53144607219902,1.72914713755506
2019-02-18,25,4,3,3.14685560389328,2.49238452501903,1.72914713755506
2019-02-19,25,4,3,3.14779132625707,2.48244960824213,1.72914713755506
2019-02-20,25,3,2,3.0987231603404,2.48615366384397,1.72914713755506
2019-02-21,25,4,3,3.09751637454934,2.48307957153699,1.72914713755506
2019-02-22,25,4,3,3.09131614320397,2.5107243282451,1.72914713755506
2019-02-25,25,3,2,3.10259835834786,2.50703419072894,1.72914713755506
2019-02-26,25,3,2,3.102988161212,2.50864324315937,1.72914713755506
2019-02-27,25,3,2,3.10239907573897,2.50638062014874,1.72914713755506
2019-02-28,25,3,2,3.10355776441113,2.51066472113588,1.72914713755506
2019-03-01,25,3,2,3.10454994911964,2.50916008751184,1.72914713755506
2019-03-04,25,3,2,3.12406319906131,2.51683984294577,1.72914713755506
2019-03-05,25,3,2,3.12905247388123,2.51681969812979,1.72914713755506
2019-03-06,25,3,2,3.09334533179829,2.54662372186457,1.72914713755506
2019-03-07,25,3,2,3.1108704112136,2.55427602445293,1.72914713755506
2019-03-08,25,3,2,3.11639925717401,2.5502532906359,1.72914713755506
2019-03-11,25,3,2,3.09081910533092,2.54465936040388,1.72914713755506
2019-03-12,25,3,2,3.10079936845709,2.55267383839591,1.72914713755506
2019-03-13,25,3,2,3.10760666523641,2.54307191047433,1.72914713755506
2019-03-14,25,3,2,3.10527613775125,2.54433396175945,1.72914713755506
2019-03-15,25,3,2,3.12297600621472,2.53673989716821,1.72914713755506
2019-03-18,25,3,2,3.10705216766218,2.55907488199496,1.72914713755506
2019-03-19,25,3,2,3.10533095194346,2.5578845158162,1.72914713755506
2019-03-20,25,3,2,3.07913209726498,2.55681306911688,1.72914713755506
2019-03-21,25,3,2,3.09114369126844,2.56320873236989,1.72914713755506
2019-03-22,25,3,2,3.10811340043224,2.53985862517414,1.72914713755506
2019-03-25,25,3,2,3.09805358924686,2.54338556473509,1.72914713755506
2019-03-26,25,3,2,3.09569780546915,2.54130787894567,1.72914713755506
2019-03-27,25,3,2,3.1017712819585,2.54817825859158,1.72914713755506
2019-03-28,25,3,2,3.10740795563331,2.56151271818948,1.72914713755506
2019-03-29,25,3,2,3.09075168738058,2.57445767736039,1.72914713755506
2019-04-01,25,3,2,3.09493214614847,2.57164722648646,1.72914713755506
2019-04-02,25,3,2,3.0970312046058,2.56750901811549,1.72914713755506
2019-04-03,25,3,2,3.10887731234374,2.5714624692526,1.72914713755506
2019-04-04,25,3,2,3.11192137855695,2.57331463957754,1.72914713755506
2019-04-05,25,3,2,3.10815939124669,2.58122760725301,1.72914713755506
2019-04-08,25,3,2,3.10428038924308,2.58685852274115,1.72914713755506
2019-04-09,25,3,2,3.09592025410132,2.59631417482832,1.72914713755506
2019-04-10,25,3,2,3.10296063513764,2.59507579462837,1.72914713755506
2019-04-11,25,3,2,3.12038209527218,2.5925123008148,1.72914713755506
2019-04-12,25,3,2,3.12684413416469,2.59713711380117,1.72914713755506
2019-04-15,25,3,2,3.12056041473759,2.59607245668743,1.72914713755506
2019-04-16,25,3,2,3.10856431942489,2.59911610769709,1.72914713755506
2019-04-17,25,3,2,3.11075363322168,2.603552111073,1.72914713755506
2019-04-18,25,3,2,3.1068502851355,2.59856577077869,1.72914713755506
2019-04-19,25,3,2,3.09519419193442,2.59976319677852,1.72914713755506
2019-04-22,25,3,2,3.09813239130696,2.58602038181391,1.72914713755506
2019-04-23,25,3,2,3.10678268525408,2.56652334288183,1.72914713755506
2019-04-24,25,3,2,3.1289572474536,2.56330331433878,1.72914713755506
2019-04-25,25,3,2,3.12692370473008,2.54259178736885,1.72914713755506
2019-04-26,25,3,2,3.12772807535397,2.52565464788384,1.72914713755506
2019-04-29,25,3,2,3.13001276477787,2.52875221310604,1.72914713755506
2019-04-30,25,3,2,3.12917730115035,2.52681689908811,1.72914713755506
2019-05-01,25,3,2,3.12497915662007,2.5199489568245,1.72914713755506
2019-05-02,25,3,2,3.13735685121061,2.52317462084096,1.72914713755506
2019-05-03,25,3,2,3.13815244995889,2.51398816098942,1.72914713755506
2019-05-06,25,3,2,3.1495039598293,2.51363887386799,1.72914713755506
2019-05-07,25,3,2,3.16513234355737,2.50851354324486,1.72914713755506
2019-05-08,25,3,2,3.15426596926525,2.49972453421914,1.72914713755506
2019-05-09,25,3,2,3.14841178872389,2.48129269500946,1.72914713755506
2019-05-10,25,3,2,3.14313263604224,2.49113096750009,1.72914713755506
2019-05-13,25,3,2,3.14749704615669,2.48831832628335,1.72914713755506
2019-05-14,25,3,2,3.18956094537604,2.51382249997514,1.72914713755506
2019-05-15,25,3,2,3.2047669401746,2.50117095578783,1.72914713755506
2019-05-16,25,3,2,3.20544644887946,2.48814402494826,1.72914713755506
2019-05-17,25,3,2,3.24684696310352,2.48135566854497,1.72914713755506
2019-05-20,25,3,2,3.25940215986522,2.46601685052787,1.72914713755506
2019-05-21,25,3,2,3.26641489624133,2.4633882848708,1.72914713755506
2019-05-22,25,3,2,3.26478525406232,2.46673506533833,1.72914713755506
2019-05-23,25,3,2,3.26052905366564,2.46264359317985,1.72914713755506
2019-05-24,25,3,2,3.2869979177945,2.46610663185976,1.72914713755506
2019-05-27,25,3,2,3.29499486575422,2.48322257775427,1.72914713755506
2019-05-28,25,3,2,3.27407904340153,2.57857386361386,1.72914713755506
2019-05-29,25,3,2,3.26955879040505,2.57232718866456,1.72914713755506
2019-05-30,25,3,2,3.27546644831515,2.57782539493362,1.72914713755506
2019-05-31,25,3,2,3.24329735480776,2.57966486350613,1.72914713755506
2019-06-03,25,3,2,3.25220280731251,2.54501939977594,1.72914713755506
2019-06-04,25,3,2,3.27089046817847,2.5302472121493,1.72914713755506
2019-06-05,25,3,2,3.25558142687629,2.59344650331184,1.72914713755506
2019-06-06,25,3,2,3.25928970687976,2.58653367897331,1.72914713755506
2019-06-07,25,3,2,3.27102105649704,2.62500160528856,1.72914713755506
2019-06-10,25,3,2,3.26687856014958,2.6087327790751,1.72914713755506
2019-06-11,25,3,2,3.24011667901783,2.60976676328643,1.72914713755506
2019-06-12,25,3,2,3.22402695940359,2.61572916653498,1.72914713755506
2019-06-13,25,3,2,3.22858294004376,2.6199028159579,1.72914713755506
2019-06-14,25,3,2,3.22824008582978,2.6193988084313,1.72914713755506
2019-06-17,25,3,2,3.23184329105978,2.63043924137469,1.72914713755506
2019-06-18,25,3,2,3.22831808779322,2.63577671856992,1.72914713755506
2019-06-19,25,3,2,3.21521054717456,2.64110574856162,1.72914713755506
2019-06-20,25,3,2,3.21277783590098,2.64674939705869,1.72914713755506
2019-06-21,25,3,2,3.20678212388914,2.6429069059045,1.72914713755506
2019-06-24,25,3,2,3.21776450547808,2.638979310691,1.72914713755506
2019-06-25,25,3,2,3.12939407386683,2.65300641004008,1.72914713755506
2019-06-26,25,3,2,3.13824076043269,2.65464982196711,1.72914713755506
2019-06-27,25,4,3,3.1433341096603,2.6566660473826,1.72914713755506
2019-06-28,25,4,3,3.05126062074273,2.63320348643303,1.72914713755506
2019-07-01,25,3,2,3.03828237707649,2.6629520792142,1.72914713755506
2019-07-02,25,3,2,3.03977965575988,2.66153636586179,1.72914713755506
2019-07-03,25,3,2,3.09463754418467,2.59818125347538,1.72914713755506
2019-07-04,25,4,3,3.09758086888734,2.61307416767062,1.72914713755506
2019-07-05,25,4,3,3.09688036436657,2.61050043362994,1.72914713755506
2019-07-08,25,4,3,3.08681238657589,2.60237664690418,1.72914713755506
2019-07-09,25,4,3,3.06797423958522,2.59585943490749,1.72914713755506
2019-07-10,25,4,3,3.07823547296092,2.5942212393143,1.72914713755506
2019-07-11,25,4,3,3.07198398083191,2.61968060291034,1.72914713755506
2019-07-12,25,4,3,3.05522361148824,2.62472316099776,1.72914713755506
2019-07-15,25,4,3,3.08335005808839,2.50441292166268,1.72914713755506
2019-07-16,25,4,3,3.09720474636025,2.48889520799005,1.72914713755506
2019-07-17,25,4,3,3.09058788656038,2.48203813561012,1.72914713755506
2019-07-18,25,4,3,3.09975711892835,2.49337862974256,1.72914713755506
2019-07-19,25,4,3,3.0630630305429,2.53508014187434,1.72914713755506
2019-07-22,25,4,3,3.05761626969187,2.52854634847312,1.72914713755506
2019-07-23,25,4,3,3.04005285718615,2.53341749146217,1.72914713755506
2019-07-24,25,4,3,3.04301196844945,2.5468766309196,1.72914713755506
2019-07-25,25,4,3,3.04323976607314,2.54338805645069,1.72914713755506
2019-07-26,25,4,3,3.02849579034484,2.56672637502433,1.72914713755506
2019-07-29,25,4,3,3.02207854573169,2.56827475604862,1.72914713755506
2019-07-30,25,4,3,2.95314902351499,2.58639400595685,1.72914713755506
2019-07-31,25,4,3,2.98025220452391,2.57352334706487,1.72914713755506
2019-08-01,25,4,3,3.03549613806589,2.57427786938483,1.72914713755506
2019-08-02,25,4,3,2.99679458158721,2.57215841557036,1.72914713755506
2019-08-05,25,4,3,3.07806047793585,2.65266054970806,1.72914713755506
2019-08-06,25,4,3,3.07061161078861,2.65285371903778,1.72914713755506
2019-08-07,25,4,3,3.07104111115363,2.64311732833647,1.72914713755506
2019-08-08,25,4,3,3.14225286800954,2.64872027016843,1.72914713755506
2019-08-09,25,3,2,3.12922444443069,2.66209750815968,1.72914713755506
2019-08-12,25,3,2,3.19868787943431,2.66382819967381,1.72914713755506
2019-08-13,25,3,2,3.19191511425287,2.64662009111948,1.72914713755506
2019-08-14,25,3,2,3.2655275144354,2.6407556879468,1.72914713755506
2019-08-15,25,3,2,3.25071506200487,2.6469536011949,1.72914713755506
2019-08-16,25,3,2,3.24429198051879,2.64182286947167,1.72914713755506
2019-08-19,25,3,2,3.22834063982931,2.69747118611002,1.72914713755506
2019-08-20,25,3,2,3.22137931174501,2.71037290758671,1.72914713755506
2019-08-21,25,3,2,3.23958821578547,2.70675823389385,1.72914713755506
2019-08-22,25,3,2,3.24196813892861,2.71704312147319,1.72914713755506
2019-08-23,25,3,2,3.30390858822794,2.72464502287044,1.72914713755506
2019-08-26,25,3,2,3.31399390134144,2.72695842717705,1.72914713755506
2019-08-27,25,3,2,3.31163005903194,2.70287152373198,1.72914713755506
2019-08-28,25,3,2,3.31206768385214,2.70574866740303,1.72914713755506
2019-08-29,25,3,2,3.31235462173824,2.69737433638822,1.72914713755506
2019-08-30,25,3,2,3.31223467659537,2.70777093458776,1.72914713755506
2019-09-02,25,3,2,3.31435243880709,2.69807291511775,1.72914713755506
2019-09-03,25,3,2,3.32205511151515,2.70735894392436,1.72914713755506
2019-09-04,25,3,2,3.35266611010989,2.69335983456342,1.72914713755506
2019-09-05,25,3,2,3.34457445952182,2.68897631515115,1.72914713755506
2019-09-06,25,3,2,3.33777278561876,2.66352440486754,1.72914713755506
2019-09-09,25,3,2,3.31540464927821,2.66845683458903,1.72914713755506
2019-09-10,25,3,2,3.27304614338032,2.73093949559815,1.72914713755506
2019-09-11,25,3,2,3.26559241265459,2.73227341154702,1.72914713755506
2019-09-12,25,3,2,3.28336357050785,2.73258815929823,1.72914713755506
2019-09-13,25,3,2,3.27688048144878,2.73125106530794,1.72914713755506
2019-09-16,25,3,2,3.26536872339652,2.73713942194697,1.72914713755506
2019-09-17,25,3,2,3.26931797133259,2.76154886909762,1.72914713755506
2019-09-18,25,3,2,3.28750792982036,2.75184969724859,1.72914713755506
2019-09-19,25,3,2,3.25563746361298,2.75425423398898,1.72914713755506
2019-09-20,25,4,3,3.26210497394757,2.75458196802753,1.72914713755506
2019-09-23,25,4,3,3.27459103720114,2.75263979183954,1.72914713755506
2019-09-24,25,4,3,3.261418940995,2.75225718980579,1.72914713755506
2019-09-25,25,4,3,3.24973804924712,2.74974266357612,1.72914713755506
2019-09-26,25,4,3,3.25419384176871,2.75428190543759,1.72914713755506
2019-09-27,25,4,3,3.21467734844535,2.76724166680409,1.72914713755506
2019-09-30,25,4,3,3.21013630259743,2.71097104426246,1.72914713755506
2019-10-01,25,4,3,3.14550677273909,2.76512587778982,1.72914713755506
2019-10-02,25,4,3,3.13577940814471,2.76759179250632,1.72914713755506
2019-10-03,25,4,3,3.1450879551094,2.74418194005975,1.72914713755506
2019-10-04,25,4,3,3.14756094289238,2.75868019726644,1.72914713755506
2019-10-07,25,4,3,3.13444359187557,2.75982518486207,1.72914713755506
2019-10-08,25,4,3,3.13319024224734,2.75231493555646,1.72914713755506
2019-10-09,25,4,3,3.13880321760419,2.75815905126661,1.72914713755506
2019-10-10,25,4,3,3.13241112964809,2.76297541367541,1.72914713755506
2019-10-11,25,4,3,3.1423470696911,2.77949425166371,1.72914713755506
2019-10-14,25,4,3,3.14577147176792,2.82215095273981,1.72914713755506
2019-10-15,25,4,3,3.15481119889863,2.79902620914231,1.72914713755506
2019-10-16,25,4,3,3.15539898622887,2.79404147802297,1.72914713755506
2019-10-17,25,4,3,3.16860617654911,2.73295319090898,1.72914713755506
2019-10-18,25,4,3,3.17027238210107,2.74167131365619,1.72914713755506
2019-10-21,25,4,3,3.14475405950661,2.73812451972139,1.72914713755506
2019-10-22,25,4,3,3.18313144205517,2.77399638596405,1.72914713755506
2019-10-23,25,4,3,3.188850466597,2.76171706958197,1.72914713755506
2019-10-24,25,4,3,3.19643039072796,2.74463062484227,1.72914713755506
2019-10-25,25,4,3,3.1791759213433,2.74354815076315,1.72914713755506
2019-10-28,25,4,3,3.17757842588898,2.73520244107518,1.72914713755506
2019-10-29,25,4,3,3.18298820977542,2.72447961273687,1.72914713755506
2019-10-30,25,4,3,3.18118993624974,2.72758405320693,1.72914713755506
2019-10-31,25,4,3,3.15398535804217,2.72585692041896,1.72914713755506
2019-11-01,25,4,3,3.14669968236574,2.73044241969527,1.72914713755506
2019-11-04,25,4,3,3.14962126248832,2.72788510732026,1.72914713755506
2019-11-05,25,4,3,3.14235251354296,2.73363869652088,1.72914713755506
2019-11-06,25,4,3,3.12055524777331,2.75357149577335,1.72914713755506
2019-11-07,25,4,3,3.08775775812545,2.7618125854624,1.72914713755506
2019-11-08,25,4,3,3.09007684090016,2.76098278724885,1.72914713755506
2019-11-11,25,4,3,3.09045637392317,2.7575985962277,1.72914713755506
2019-11-12,25,4,3,3.08185393398081,2.75372872564266,1.72914713755506
2019-11-13,25,4,3,3.10460357100866,2.75927582839572,1.72914713755506
2019-11-14,25,4,3,3.10058865126487,2.76722551096881,1.72914713755506
2019-11-15,25,4,3,3.11002561558029,2.75951847467484,1.72914713755506
2019-11-18,25,4,3,3.11416635181346,2.76809268741109,1.72914713755506
2019-11-19,25,4,3,3.12575104646548,2.77899732661353,1.72914713755506
2019-11-20,25,4,3,3.11550288325168,2.77317675001585,1.72914713755506
2019-11-21,25,4,3,3.12657839926691,2.77745321829807,1.72914713755506
2019-11-22,25,4,3,3.1275129235987,2.77007319538858,1.72914713755506
2019-11-25,25,4,3,3.09405386440442,2.77540827519727,1.72914713755506
2019-11-26,25,4,3,3.10900041646269,2.77995683195668,1.72914713755506
2019-11-27,25,4,3,3.10673708478354,2.78441578574164,1.72914713755506
2019-11-28,25,4,3,3.10757377063811,2.78286488617524,1.72914713755506
2019-11-29,25,4,3,3.10141687704714,2.78040449478688,1.72914713755506
2019-12-02,25,4,3,3.09624091508913,2.77845289138795,1.72914713755506
2019-12-03,25,4,3,3.06038560383765,2.77669252852814,1.72914713755506
2019-12-04,25,4,3,3.05138659612185,2.73972807682115,1.72914713755506
2019-12-05,25,4,3,3.03732387294061,2.73862274410646,1.72914713755506
2019-12-06,25,4,3,3.07090421131391,2.75470264072601,1.72914713755506
2019-12-09,25,4,3,3.04309966155438,2.75740887876651,1.72914713755506
2019-12-10,25,4,3,3.01629879905219,2.77729299569403,1.72914713755506
2019-12-11,25,3,2,2.99906868223509,2.75382463919184,1.72914713755506
2019-12-12,25,3,2,3.00994539774609,2.75142771113363,1.72914713755506
2019-12-13,25,3,2,3.01411412096662,2.72448417877416,1.72914713755506
2019-12-16,25,3,2,3.05701506962864,2.74088061110598,1.72914713755506
2019-12-17,25,3,2,3.05127142803972,2.75012306945834,1.72914713755506
2019-12-18,25,3,2,3.05522078758528,2.74787084152551,1.72914713755506
2019-12-19,25,3,2,3.0476936928922,2.75162856455415,1.72914713755506
2019-12-20,25,3,2,3.06087575445213,2.75435122515088,1.72914713755506
2019-12-23,25,3,2,3.07390426257012,2.77096242230486,1.72914713755506
2019-12-24,25,3,2,3.02364906628675,2.77010918713755,1.72914713755506
2019-12-25,25,3,2,3.02656154414506,2.77525113420102,1.72914713755506
2019-12-26,25,3,2,3.02474011072992,2.77212181103447,1.72914713755506
2019-12-27,25,3,2,3.01481857960318,2.76668812778542,1.72914713755506
2019-12-30,25,3,2,3.00935572145949,2.73761941170803,1.72914713755506
2019-12-31,25,3,2,3.00894747342852,2.73803434269992,1.72914713755506
2020-01-01,25,3,2,3.00771746695939,2.74145070032234,1.72914713755506
2020-01-02,25,3,2,3.01203221419427,2.74369126307626,1.72914713755506
2020-01-03,25,3,2,3.01237339779423,2.7349992046922,1.72914713755506
2020-01-06,25,3,2,2.99823434517239,2.7310536597449,1.72914713755506
2020-01-07,25,3,2,2.98581505995386,2.73332777486069,1.72914713755506
2020-01-08,25,3,2,2.97998467239155,2.72607303054,1.72914713755506
2020-01-09,25,4,3,2.95448031120895,2.73386024559226,1.72914713755506
2020-01-10,25,4,3,2.94572364570454,2.73251996527355,1.72914713755506
2020-01-13,25,4,3,2.94815775897165,2.73580622524578,1.72914713755506
2020-01-14,25,4,3,2.94776376902182,2.75450121699941,1.72914713755506
2020-01-15,25,4,3,2.94710621332348,2.75426896849529,1.72914713755506
2020-01-16,25,4,3,2.95150456039274,2.75767916026868,1.72914713755506
2020-01-17,25,4,3,2.95242481980012,2.74537436181219,1.72914713755506
